image_name,target
ISIC_0372971,-8.027042
ISIC_0373723,-11.730632
ISIC_0375431,-4.441388
ISIC_0377642,-5.306215
ISIC_0378391,-6.0166616
ISIC_0378668,-2.7967079
ISIC_0379549,-11.948783
ISIC_0380224,-5.551824
ISIC_0381595,-3.8476143
ISIC_0382931,-2.8974001
ISIC_0383641,-2.568425
ISIC_0383780,-5.157025
ISIC_0385415,-1.3205266
ISIC_0385463,-11.883771
ISIC_0385865,-1.5614475
ISIC_0388802,-4.7361426
ISIC_0389010,-2.012127
ISIC_0389392,-3.9265096
ISIC_0389675,-5.974893
ISIC_0390209,-4.721377
ISIC_0391046,-1.6148095
ISIC_0391777,-11.300166
ISIC_0392680,-15.813927
ISIC_0392931,-7.133348
ISIC_0393891,-5.100191
ISIC_0394533,-6.0991445
ISIC_0394763,-9.298121
ISIC_0394802,-2.6361275
ISIC_0395681,-14.892325
ISIC_0395885,-10.316476
ISIC_0398134,-3.616632
ISIC_0400652,-7.570856
ISIC_0401679,-3.385283
ISIC_0403198,-6.0006013
ISIC_0406137,-5.8474417
ISIC_0407054,-8.270955
ISIC_0407220,-4.302026
ISIC_0408372,-7.852739
ISIC_0408969,-9.670763
ISIC_0409388,-4.3552284
ISIC_0410649,-3.4938138
ISIC_0411243,-5.252778
ISIC_0414776,-3.02477
ISIC_0416431,-3.839994
ISIC_0416708,-12.624962
ISIC_0418978,-17.967968
ISIC_0419005,-4.4688106
ISIC_0421107,-3.8542223
ISIC_0424070,-3.1993337
ISIC_0426960,-8.634513
ISIC_0427371,-8.706075
ISIC_0429551,-4.3215704
ISIC_0431350,-4.8989973
ISIC_0431499,-2.2424986
ISIC_0431738,-4.1504564
ISIC_0432133,-3.118605
ISIC_0432265,-4.3661904
ISIC_0432894,-5.8654585
ISIC_0433895,-2.638389
ISIC_0434253,-3.836619
ISIC_0434274,-14.228946
ISIC_0434285,-11.456468
ISIC_0434890,-3.6705365
ISIC_0434920,-7.589488
ISIC_0435283,-4.8398314
ISIC_0435396,-9.461751
ISIC_0436298,-4.530197
ISIC_0436727,-2.5493212
ISIC_0436779,-6.1174607
ISIC_0436884,-7.3811173
ISIC_0437081,-3.507347
ISIC_0437384,-10.950444
ISIC_0437987,-2.5646715
ISIC_0438584,-2.4121273
ISIC_0439475,-6.101213
ISIC_0441244,-2.866948
ISIC_0442293,-2.5302851
ISIC_0442567,-3.0508707
ISIC_0445097,-8.584388
ISIC_0446097,-2.417484
ISIC_0446287,-4.4410715
ISIC_0446447,-8.290669
ISIC_0448691,-3.96427
ISIC_0450552,-3.9620237
ISIC_0451155,-2.6294587
ISIC_0451665,-2.2350104
ISIC_0452297,-6.933442
ISIC_0453555,-2.4846027
ISIC_0454124,-6.2318254
ISIC_0454916,-5.7323236
ISIC_0456176,-2.3962433
ISIC_0456797,-6.7015295
ISIC_0457344,-4.368194
ISIC_0457384,-10.942955
ISIC_0457494,-3.5934184
ISIC_0457530,-2.672807
ISIC_0457688,-10.875484
ISIC_0459718,-7.064346
ISIC_0460023,-9.171082
ISIC_0460170,-2.1885893
ISIC_0460323,-9.510786
ISIC_0461615,-4.4001245
ISIC_0462037,-12.95654
ISIC_0462120,-5.2065716
ISIC_0462327,-16.760088
ISIC_0462336,-11.6081505
ISIC_0462792,-11.379328
ISIC_0463800,-4.5844727
ISIC_0464417,-3.5068734
ISIC_0465975,-7.1141324
ISIC_0467617,-10.94083
ISIC_0468644,-8.206453
ISIC_0469457,-2.8963964
ISIC_0470465,-1.5481063
ISIC_0470699,-1.2552769
ISIC_0473489,-4.461224
ISIC_0474220,-7.7731805
ISIC_0476927,-5.9504986
ISIC_0477213,-3.5089102
ISIC_0477217,-8.837768
ISIC_0477424,-14.20162
ISIC_0477793,-3.4890494
ISIC_0477875,-6.1690493
ISIC_0477986,-12.912144
ISIC_0479726,-4.0144653
ISIC_0479755,-4.300859
ISIC_0480158,-10.339981
ISIC_0481105,-1.4298348
ISIC_0482298,-4.977986
ISIC_0482617,-6.2600565
ISIC_0485889,-3.9023468
ISIC_0486436,-6.628289
ISIC_0487789,-4.4810123
ISIC_0488846,-6.6080284
ISIC_0490555,-15.065202
ISIC_0492058,-6.0908937
ISIC_0493101,-4.605477
ISIC_0493429,-3.2810578
ISIC_0493786,-3.7510543
ISIC_0495167,-5.8559337
ISIC_0495234,-3.5337
ISIC_0495887,-2.5121307
ISIC_0495948,-2.6356063
ISIC_0497721,-2.9264867
ISIC_0498659,-4.263026
ISIC_0500319,-9.293674
ISIC_0500851,-6.1618423
ISIC_0501199,-4.070892
ISIC_0501295,-10.092863
ISIC_0502032,-9.67465
ISIC_0502364,-9.6544075
ISIC_0504453,-3.7078874
ISIC_0504686,-2.757065
ISIC_0504935,-9.468148
ISIC_0505403,-3.398937
ISIC_0505447,-8.591159
ISIC_0506082,-7.8666434
ISIC_0506198,-5.314424
ISIC_0508596,-3.9333224
ISIC_0509538,-11.210445
ISIC_0510408,-11.776676
ISIC_0510439,-9.893065
ISIC_0510794,-2.1003003
ISIC_0511981,-1.7974901
ISIC_0513674,-6.840544
ISIC_0513808,-5.489585
ISIC_0515041,-3.4197817
ISIC_0515737,-5.2582192
ISIC_0517531,-15.653047
ISIC_0517673,-2.7496862
ISIC_0519860,-8.684216
ISIC_0520611,-5.3235793
ISIC_0521580,-6.159656
ISIC_0521689,-6.5992928
ISIC_0521877,-9.482508
ISIC_0522569,-3.497079
ISIC_0523596,-2.121623
ISIC_0524466,-2.4996488
ISIC_0524604,-5.8159413
ISIC_0525213,-5.0699716
ISIC_0525405,-4.8023515
ISIC_0527588,-7.177724
ISIC_0528304,-3.2845876
ISIC_0528945,-7.9052777
ISIC_0530946,-5.7028656
ISIC_0532813,-9.5256605
ISIC_0533917,-10.386149
ISIC_0535264,-2.5014071
ISIC_0535812,-1.5048667
ISIC_0536393,-6.350254
ISIC_0537310,-4.1830583
ISIC_0537430,-2.6732228
ISIC_0538335,-2.7484589
ISIC_0538391,-0.854946
ISIC_0539046,-3.7268329
ISIC_0539432,-1.5960838
ISIC_0539662,-10.5710945
ISIC_0541206,-4.777833
ISIC_0542744,-3.7223444
ISIC_0542899,-7.1223745
ISIC_0543866,-7.2253556
ISIC_0544482,-4.8043327
ISIC_0545219,-5.531249
ISIC_0545222,-3.825333
ISIC_0546119,-4.0934625
ISIC_0546506,-2.491832
ISIC_0546632,-4.127332
ISIC_0546682,-3.765136
ISIC_0547086,-8.1630745
ISIC_0548182,-3.0048926
ISIC_0548968,-2.1647344
ISIC_0550777,-6.9054704
ISIC_0554395,-16.363941
ISIC_0554507,-12.217119
ISIC_0554535,-12.209602
ISIC_0554819,-6.109467
ISIC_0555540,-3.2953842
ISIC_0556297,-10.754859
ISIC_0556505,-2.0555556
ISIC_0556568,-7.790303
ISIC_0557285,-6.2146993
ISIC_0557595,-9.913353
ISIC_0557850,-5.9097934
ISIC_0558458,-2.4554079
ISIC_0558563,-16.790915
ISIC_0558899,-2.2034972
ISIC_0559101,-3.4830565
ISIC_0561202,-1.6565884
ISIC_0564203,-5.1200194
ISIC_0565070,-5.036831
ISIC_0567332,-2.5298572
ISIC_0570796,-2.8692749
ISIC_0571162,-3.5131488
ISIC_0571336,-3.0450203
ISIC_0572486,-9.023513
ISIC_0574930,-7.6951623
ISIC_0576125,-8.0769615
ISIC_0578316,-3.6454873
ISIC_0578354,-2.8586118
ISIC_0579350,-8.480033
ISIC_0579367,-1.0572788
ISIC_0580265,-4.0487175
ISIC_0582447,-3.084844
ISIC_0582531,-3.3854165
ISIC_0583833,-11.17508
ISIC_0584197,-1.7951688
ISIC_0585534,-0.9202469
ISIC_0586493,-8.404618
ISIC_0586601,-5.383427
ISIC_0587024,-3.121126
ISIC_0587027,-1.761699
ISIC_0587527,-3.5896616
ISIC_0588157,-2.8647866
ISIC_0588162,-2.7361844
ISIC_0588352,-1.651198
ISIC_0589061,-6.33866
ISIC_0590646,-13.902407
ISIC_0591142,-1.8041042
ISIC_0591685,-11.385724
ISIC_0592225,-4.104219
ISIC_0592796,-11.97728
ISIC_0594374,-7.6206136
ISIC_0594932,-5.016213
ISIC_0595682,-4.2448277
ISIC_0596005,-2.7956862
ISIC_0596499,-9.756016
ISIC_0598190,-7.531065
ISIC_0598769,-4.967396
ISIC_0600649,-1.8056095
ISIC_0600710,-7.937843
ISIC_0602170,-13.861191
ISIC_0602633,-1.3284441
ISIC_0603307,-9.985189
ISIC_0604055,-4.952447
ISIC_0604516,-5.449621
ISIC_0605259,-3.5317016
ISIC_0606244,-1.2750473
ISIC_0607037,-4.6341195
ISIC_0607397,-9.474319
ISIC_0607473,-10.961105
ISIC_0607693,-3.9868467
ISIC_0608042,-5.7865067
ISIC_0608105,-4.245794
ISIC_0608330,-7.286713
ISIC_0609220,-10.38746
ISIC_0609770,-6.3831725
ISIC_0610325,-1.9825637
ISIC_0611293,-8.813856
ISIC_0611390,-2.4664948
ISIC_0611822,-4.5536523
ISIC_0612337,-4.6837416
ISIC_0613199,-5.007133
ISIC_0613239,-7.227652
ISIC_0613293,-7.994993
ISIC_0613555,-2.3427258
ISIC_0613748,-2.6580262
ISIC_0615241,-6.168738
ISIC_0616900,-8.216672
ISIC_0619695,-7.2891264
ISIC_0620316,-3.570384
ISIC_0620379,-2.9330318
ISIC_0620581,-7.6416
ISIC_0621355,-9.921309
ISIC_0621919,-9.276896
ISIC_0622203,-12.076708
ISIC_0622461,-5.4964414
ISIC_0623254,-5.369025
ISIC_0623493,-6.869613
ISIC_0623650,-3.0689824
ISIC_0624194,-3.7360442
ISIC_0627128,-1.5747995
ISIC_0627467,-7.389888
ISIC_0631039,-5.6118746
ISIC_0633018,-2.378644
ISIC_0633831,-2.9763489
ISIC_0634161,-3.1399515
ISIC_0634896,-3.9198558
ISIC_0635396,-11.247882
ISIC_0635721,-2.960504
ISIC_0636920,-6.2454505
ISIC_0637104,-0.7864427
ISIC_0637231,-7.2619305
ISIC_0639631,-2.5249145
ISIC_0640439,-8.078275
ISIC_0641371,-6.4057302
ISIC_0644758,-6.1746273
ISIC_0644873,-4.5989656
ISIC_0645560,-4.7476807
ISIC_0646211,-1.5954908
ISIC_0646723,-6.033822
ISIC_0647385,-3.4285736
ISIC_0649394,-2.0792298
ISIC_0650063,-1.6874912
ISIC_0650090,-3.5638077
ISIC_0653629,-4.5571833
ISIC_0653693,-16.081753
ISIC_0653761,-5.4718027
ISIC_0654120,-6.508623
ISIC_0655378,-8.664355
ISIC_0655512,-6.4065576
ISIC_0656308,-3.8233752
ISIC_0660782,-2.0762606
ISIC_0660925,-3.3062773
ISIC_0662288,-3.2685976
ISIC_0663197,-4.082417
ISIC_0663707,-11.4455185
ISIC_0664454,-8.787385
ISIC_0664524,-5.3837066
ISIC_0665430,-5.014611
ISIC_0665521,-8.864464
ISIC_0667449,-5.5235963
ISIC_0668855,-2.2376237
ISIC_0669360,-2.3752317
ISIC_0671119,-2.4142163
ISIC_0673217,-4.6856356
ISIC_0673441,-5.6220665
ISIC_0673705,-3.0923903
ISIC_0673777,-14.593219
ISIC_0673970,-5.960424
ISIC_0674308,-2.4220047
ISIC_0674636,-3.0022824
ISIC_0674769,-11.934118
ISIC_0675554,-11.527535
ISIC_0675743,-11.842961
ISIC_0676272,-9.571251
ISIC_0676443,-3.088141
ISIC_0676863,-12.801458
ISIC_0677660,-5.059788
ISIC_0678034,-5.1040635
ISIC_0680997,-11.432194
ISIC_0681019,-1.945542
ISIC_0681410,-4.0045185
ISIC_0681751,-2.2163377
ISIC_0682057,-2.0741165
ISIC_0682495,-9.063981
ISIC_0682907,-5.8163333
ISIC_0682960,-10.040523
ISIC_0684256,-3.6327343
ISIC_0684654,-8.424784
ISIC_0684862,-4.1255484
ISIC_0685033,-3.85132
ISIC_0685067,-2.7251434
ISIC_0686961,-1.3351446
ISIC_0689307,-9.631619
ISIC_0692073,-2.4530702
ISIC_0695000,-3.1877062
ISIC_0695255,-7.9577537
ISIC_0695851,-8.604465
ISIC_0697455,-4.130783
ISIC_0698209,-3.843738
ISIC_0700078,-3.3919888
ISIC_0700201,-6.8641706
ISIC_0701187,-3.6858728
ISIC_0701649,-4.207689
ISIC_0701776,-6.9221907
ISIC_0703440,-7.593264
ISIC_0703903,-2.9211206
ISIC_0703979,-6.7454963
ISIC_0704243,-4.14464
ISIC_0704245,-3.7423856
ISIC_0704435,-13.279364
ISIC_0705764,-5.2480006
ISIC_0705909,-5.5387783
ISIC_0707036,-2.5828986
ISIC_0707359,-13.239198
ISIC_0707819,-9.800407
ISIC_0708442,-5.086254
ISIC_0708867,-7.31677
ISIC_0708878,-2.2465415
ISIC_0710840,-2.8438034
ISIC_0712978,-3.9987395
ISIC_0713157,-5.9573994
ISIC_0714126,-3.3656032
ISIC_0714540,-4.833235
ISIC_0715784,-5.7594995
ISIC_0715864,-6.1470447
ISIC_0716650,-11.605749
ISIC_0717635,-4.2964916
ISIC_0718698,-5.375433
ISIC_0719763,-4.9062586
ISIC_0720050,-13.542151
ISIC_0720319,-5.99381
ISIC_0721575,-9.313684
ISIC_0721927,-8.474254
ISIC_0722065,-2.7839344
ISIC_0722323,-13.537724
ISIC_0723369,-5.444268
ISIC_0723819,-4.859105
ISIC_0724106,-6.2480884
ISIC_0724784,-3.318619
ISIC_0727953,-3.987176
ISIC_0728055,-2.6403856
ISIC_0728474,-11.168501
ISIC_0728977,-7.6327844
ISIC_0729188,-2.7047474
ISIC_0729365,-2.9605966
ISIC_0732158,-2.8145201
ISIC_0732261,-6.0429864
ISIC_0733408,-4.410344
ISIC_0734038,-3.4475
ISIC_0734761,-3.2100053
ISIC_0735344,-3.5302634
ISIC_0735361,-3.2855844
ISIC_0735507,-4.296615
ISIC_0737285,-3.4599714
ISIC_0737596,-9.315555
ISIC_0737951,-2.3275359
ISIC_0738067,-4.2152505
ISIC_0738616,-9.628357
ISIC_0739064,-7.639152
ISIC_0739401,-3.478512
ISIC_0740997,-2.5465615
ISIC_0743576,-8.823204
ISIC_0743739,-4.3006067
ISIC_0743789,-6.5812206
ISIC_0746818,-2.1491792
ISIC_0747114,-3.1023958
ISIC_0748291,-12.0918
ISIC_0749073,-3.8608077
ISIC_0749202,-7.0954714
ISIC_0752872,-18.516964
ISIC_0753499,-14.992599
ISIC_0755453,-5.1592393
ISIC_0756977,-8.612569
ISIC_0757171,-4.333919
ISIC_0758024,-3.7729764
ISIC_0758246,-9.281951
ISIC_0758568,-2.6572552
ISIC_0759383,-3.4393575
ISIC_0760154,-4.437055
ISIC_0760260,-13.702081
ISIC_0762091,-10.600043
ISIC_0763495,-9.3883505
ISIC_0764739,-2.7655742
ISIC_0765355,-1.94607
ISIC_0767812,-10.18102
ISIC_0769066,-12.101
ISIC_0770095,-8.963616
ISIC_0770234,-7.9190035
ISIC_0770508,-2.540636
ISIC_0770817,-3.3872886
ISIC_0771788,-5.6053996
ISIC_0772522,-4.3131905
ISIC_0772578,-1.932318
ISIC_0772706,-9.185919
ISIC_0773190,-3.7065365
ISIC_0774444,-3.740933
ISIC_0775579,-3.4344273
ISIC_0775584,-1.3983194
ISIC_0776524,-6.0613055
ISIC_0776616,-17.405493
ISIC_0776803,-3.6397736
ISIC_0776824,-2.5379813
ISIC_0777077,-3.0543938
ISIC_0778512,-3.361863
ISIC_0779258,-15.063523
ISIC_0780165,-4.2276697
ISIC_0781571,-2.0666146
ISIC_0784160,-6.09196
ISIC_0785830,-4.872444
ISIC_0786267,-4.3277555
ISIC_0786322,-3.752493
ISIC_0788550,-3.2608275
ISIC_0792325,-9.528935
ISIC_0792492,-1.314683
ISIC_0792564,-9.470343
ISIC_0792986,-13.018825
ISIC_0794617,-1.8998574
ISIC_0795653,-3.698835
ISIC_0796707,-3.6535892
ISIC_0797113,-4.2561975
ISIC_0799427,-6.471291
ISIC_0799785,-14.931792
ISIC_0799979,-2.9364662
ISIC_0800693,-5.7400956
ISIC_0801740,-8.244381
ISIC_0802693,-7.585506
ISIC_0803310,-11.876562
ISIC_0803341,-3.9372134
ISIC_0803636,-8.763377
ISIC_0804023,-3.9771364
ISIC_0805392,-9.527292
ISIC_0807283,-7.2128453
ISIC_0807404,-4.6785293
ISIC_0808861,-5.208078
ISIC_0809377,-4.818452
ISIC_0809747,-6.1806755
ISIC_0810336,-2.4130862
ISIC_0810894,-1.9249736
ISIC_0811323,-6.075757
ISIC_0813138,-2.6748827
ISIC_0813352,-5.364236
ISIC_0814613,-13.303848
ISIC_0816087,-5.506405
ISIC_0816173,-3.5894566
ISIC_0817883,-9.714814
ISIC_0818301,-3.9857416
ISIC_0821277,-3.532943
ISIC_0821445,-7.8603764
ISIC_0821598,-7.940663
ISIC_0822581,-8.705737
ISIC_0823047,-4.862045
ISIC_0823591,-13.859563
ISIC_0824050,-13.619023
ISIC_0825029,-3.2393394
ISIC_0825725,-3.1102328
ISIC_0829859,-9.742184
ISIC_0830589,-5.7727737
ISIC_0834674,-5.125055
ISIC_0835778,-3.0799208
ISIC_0836745,-4.349615
ISIC_0839044,-2.9477668
ISIC_0839368,-2.7343342
ISIC_0840535,-3.3582647
ISIC_0840661,-3.8594303
ISIC_0841028,-2.2968757
ISIC_0842398,-2.768921
ISIC_0842798,-4.828243
ISIC_0843175,-3.7734075
ISIC_0843626,-11.495016
ISIC_0844546,-10.52023
ISIC_0844930,-7.515537
ISIC_0844952,-4.8197584
ISIC_0845696,-2.9553056
ISIC_0848406,-4.981095
ISIC_0848986,-14.274279
ISIC_0851144,-6.332867
ISIC_0852759,-4.1489305
ISIC_0853184,-5.09396
ISIC_0853566,-5.8596187
ISIC_0853893,-3.2314415
ISIC_0854582,-5.26455
ISIC_0855262,-13.368571
ISIC_0856987,-15.56514
ISIC_0857436,-2.3413286
ISIC_0857443,-3.5527656
ISIC_0857595,-4.0018907
ISIC_0861327,-7.1419654
ISIC_0862505,-9.576542
ISIC_0863212,-4.799174
ISIC_0864741,-16.455338
ISIC_0865303,-6.0680933
ISIC_0866123,-5.0668244
ISIC_0866838,-3.6670687
ISIC_0867509,-2.2859018
ISIC_0867683,-2.4698484
ISIC_0868513,-14.2348995
ISIC_0869415,-13.653701
ISIC_0870455,-1.6816196
ISIC_0870529,-8.472531
ISIC_0871473,-5.359337
ISIC_0873174,-1.9093853
ISIC_0874437,-3.6920574
ISIC_0874522,-16.877277
ISIC_0874582,-9.39668
ISIC_0874773,-2.114186
ISIC_0875072,-6.9601693
ISIC_0876617,-4.450372
ISIC_0876689,-3.559811
ISIC_0877438,-5.194561
ISIC_0877919,-4.6059976
ISIC_0878952,-4.1840687
ISIC_0879061,-0.86674297
ISIC_0879986,-5.6456294
ISIC_0881100,-3.6017034
ISIC_0881645,-10.059302
ISIC_0881966,-2.899713
ISIC_0883924,-9.879914
ISIC_0884023,-3.8839839
ISIC_0884538,-3.6325183
ISIC_0885369,-10.406055
ISIC_0885617,-2.175882
ISIC_0886447,-6.9115024
ISIC_0887532,-3.8783016
ISIC_0887743,-12.851468
ISIC_0887966,-4.6407266
ISIC_0890305,-4.4191103
ISIC_0891059,-4.878179
ISIC_0891718,-10.119151
ISIC_0892179,-5.6222744
ISIC_0893984,-8.220597
ISIC_0894308,-5.996761
ISIC_0894646,-6.6172743
ISIC_0896427,-1.6712193
ISIC_0897639,-7.345663
